time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-06-05T14:09:43.159Z,35.79966667,-97.14916667,6.79,1.07,ml,27,60,0.1151773983,0.17,ok,ok2020lacn,2020-06-08T16:58:50.211Z,"6 km NNW of Fallis, Oklahoma",earthquake,,0.5,0.24,9,reviewed,ok,ok
2020-06-05T14:08:06.070Z,38.2327,-117.7887,8.8,1.6,ml,12,98.8,0.048,0.14,nn,nn00743454,2020-06-05T14:14:28.602Z,"33 km ESE of Mina, Nevada",earthquake,,2,,,automatic,nn,nn
2020-06-05T14:06:11.330Z,38.2298,-117.7912,8.5,1.6,ml,20,98.47,0.049,0.12,nn,nn00743451,2020-06-05T14:09:29.831Z,"33 km ESE of Mina, Nevada",earthquake,,2,,,automatic,nn,nn
2020-06-05T14:02:53.130Z,38.1733,-117.874,11.3,1.8,ml,22,69.28,0.008,0.1,nn,nn00743448,2020-06-05T14:07:09.019Z,"31 km SE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-06-05T14:00:04.423Z,38.1239,-118.0995,1.9,2.2,ml,27,60.56,0.052,0.157,nn,nn00743444,2020-06-06T02:15:42.131Z,"29 km S of Mina, Nevada",earthquake,,1.1,0.4,9,reviewed,nn,nn
2020-06-05T13:55:44.670Z,38.1842,-117.8678,10.9,1.7,ml,23,84.47,0.04,0.08,nn,nn00743440,2020-06-05T14:01:09.837Z,"31 km SE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-06-05T13:51:16.770Z,38.8068352,-122.8231659,2.49,1.07,md,12,90,0.005117,0.02,nc,nc73403051,2020-06-05T14:22:02.987Z,"7km WNW of The Geysers, CA",earthquake,0.33,0.82,0.33,2,automatic,nc,nc
2020-06-05T13:49:46.670Z,38.1795,-117.899,0,1.1,ml,8,73.79,0.013,0.23,nn,nn00743437,2020-06-05T13:54:05.992Z,"29 km SE of Mina, Nevada",earthquake,,1.9,,,automatic,nn,nn
2020-06-05T13:47:45.000Z,56.0283,-153.7933,24.8,4.5,ml,,,,0.54,ak,ak02077veadq,2020-06-05T21:50:16.383Z,"104 km SSE of Akhiok, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2020-06-05T13:42:52.250Z,35.822,-117.6438333,7.29,0.54,ml,9,115,0.03816,0.05,ci,ci39466752,2020-06-05T13:46:25.583Z,"22km WNW of Searles Valley, CA",earthquake,0.37,0.72,0.089,7,automatic,ci,ci
2020-06-05T13:38:02.546Z,12.6918,120.942,37.59,5.1,mww,,68,7.216,1.25,us,us6000a6ih,2020-06-05T20:06:31.745Z,"6 km NE of Banos, Philippines",earthquake,7.7,5.5,0.093,11,reviewed,us,us
2020-06-05T13:37:45.960Z,34.99583333,-97.81383333,7.83,1.88,ml,56,49,0.06298763968,0.4,ok,ok2020labl,2020-06-08T16:46:07.903Z,"9 km NNW of Alex, Oklahoma",earthquake,,0.9,0.22,24,reviewed,ok,ok
2020-06-05T13:35:50.800Z,38.133,-118.0583,2.5,0.8,ml,11,164.81,0.081,0.13,nn,nn00743435,2020-06-05T13:44:25.766Z,"28 km S of Mina, Nevada",earthquake,,13.6,,,automatic,nn,nn
2020-06-05T13:32:34.220Z,19.3461,-65.5576,19,3.55,md,17,282,1.0744,0.43,pr,pr2020157008,2020-06-05T14:11:36.040Z,"106 km NNE of Vieques, Puerto Rico",earthquake,5.73,11.37,0.11,8,reviewed,pr,pr
2020-06-05T13:31:03.230Z,38.1657,-117.8458,5.5,0.8,ml,14,96.4,0.007,0.1,nn,nn00743433,2020-06-05T13:37:46.995Z,"33 km SE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-06-05T13:29:36.310Z,38.2087,-117.778,5.6,1.2,ml,18,75.17,0.052,0.39,nn,nn00743430,2020-06-05T13:32:48.890Z,"35 km SE of Mina, Nevada",earthquake,,3.4,,,automatic,nn,nn
2020-06-05T13:29:11.940Z,44.309,-115.194,7.26,1.92,ml,9,83,0.935,0.28,mb,mb80431989,2020-06-05T18:04:26.800Z,"22 km WNW of Stanley, Idaho",earthquake,0.76,1.72,0.104,9,reviewed,mb,mb
2020-06-05T13:26:18.035Z,7.0123,-33.5069,10,4.6,mb,,78,12.524,1.43,us,us6000a6if,2020-06-05T13:47:00.040Z,"1206 km N of Fernando de Noronha (Distrito Estadual), Brazil",earthquake,13.2,1.9,0.086,41,reviewed,us,us
2020-06-05T13:24:41.890Z,19.2245007,-155.4173279,31.84,1.83,md,36,151,0.02277,0.11,hv,hv71543127,2020-06-05T13:28:49.290Z,"6 km ENE of P?hala, Hawaii",earthquake,0.61,0.79,0.02,3,automatic,hv,hv
2020-06-05T13:22:04.950Z,35.6346667,-117.409,12.06,0.99,ml,13,178,0.1153,0.22,ci,ci39466728,2020-06-05T13:30:13.636Z,"15km S of Trona, CA",earthquake,0.78,1.65,0.201,11,reviewed,ci,ci
2020-06-05T13:21:47.820Z,33.0206667,-116.396,4.73,1.38,ml,45,52,0.05027,0.19,ci,ci39466720,2020-06-05T13:30:28.636Z,"20km ESE of Julian, CA",earthquake,0.25,0.71,0.126,27,reviewed,ci,ci
2020-06-05T13:21:24.152Z,62.2207,-150.1572,45.5,1.3,ml,,,,0.58,ak,ak02077v8oan,2020-06-05T13:24:31.581Z,"11 km SSE of Trapper Creek, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-06-05T13:19:54.450Z,36.0046667,-117.3733333,4.78,1.03,ml,15,77,0.135,0.16,ci,ci39466712,2020-06-05T13:23:26.495Z,"26km N of Searles Valley, CA",earthquake,0.38,1.5,0.117,10,automatic,ci,ci
2020-06-05T13:18:40.020Z,37.3335,-118.5676667,10.05,1.26,md,21,162,0.01994,0.06,nc,nc73403046,2020-06-05T22:36:03.769Z,"9km SSE of Round Valley, CA",earthquake,0.56,0.47,0.105,19,reviewed,nc,nc
2020-06-05T13:13:11.495Z,38.1444,-118.0745,2.3,2.7,ml,29,55.67,0.024,0.1294,nn,nn00743421,2020-06-06T02:15:33.587Z,"27 km S of Mina, Nevada",earthquake,,0.6,0.32,11,reviewed,nn,nn
2020-06-05T13:12:00.190Z,38.1792,-118.0778,6.6,1.9,ml,23,78.24,0.036,0.1,nn,nn00743419,2020-06-05T13:15:30.096Z,"23 km S of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-06-05T13:09:31.920Z,36.1445,-117.9186667,4.17,1.29,ml,15,149,0.05822,0.1,ci,ci39466696,2020-06-05T21:11:56.687Z,"11km NNE of Coso Junction, CA",earthquake,0.26,0.38,0.207,18,reviewed,ci,ci
2020-06-05T13:05:35.901Z,65.9812,-166.8732,33,2.2,ml,,,,0.93,ak,ak02077v59qu,2020-06-05T13:10:48.548Z,"47 km SW of Shishmaref, Alaska",earthquake,,2.1,,,automatic,ak,ak
2020-06-05T13:03:35.990Z,38.4258,-118.9073,4.3,1.3,ml,11,148.04,0.352,0.1,nn,nn00743416,2020-06-05T13:11:25.236Z,"27 km WSW of Hawthorne, Nevada",earthquake,,12,,,automatic,nn,nn
2020-06-05T13:01:48.940Z,38.1253,-118.0105,1,1.1,ml,18,108.9,0.035,0.13,nn,nn00743413,2020-06-05T13:05:27.937Z,"30 km SSE of Mina, Nevada",earthquake,,1.4,,,automatic,nn,nn
2020-06-05T12:56:16.350Z,38.1895,-117.7872,2.2,0.3,ml,10,105.14,0.013,0.06,nn,nn00743410,2020-06-05T13:01:45.117Z,"35 km SE of Mina, Nevada",earthquake,,6.1,,,automatic,nn,nn
2020-06-05T12:53:38.600Z,38.195,-117.8502,5.2,1.2,ml,16,114.3,0.039,0.11,nn,nn00743407,2020-06-05T12:58:07.869Z,"31 km SE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-06-05T12:51:09.890Z,17.9588,-66.8078,11,2.48,md,10,192,0.0732,0.4,pr,pr2020157007,2020-06-05T13:13:01.867Z,"4 km SSE of Indios, Puerto Rico",earthquake,1.21,1.87,0.14,5,reviewed,pr,pr
2020-06-05T12:43:09.027Z,61.1733,-140.107,0,1.4,ml,,,,0.98,ak,ak02077urx8u,2020-06-05T12:55:24.720Z,"148 km WNW of Haines Junction, Canada",earthquake,,0.3,,,automatic,ak,ak
2020-06-05T12:42:29.360Z,36.1488333,-117.9841667,2.42,1.79,ml,24,71,0.1092,0.16,ci,ci39466680,2020-06-05T13:32:47.540Z,"12km NNW of Coso Junction, CA",earthquake,0.3,1.19,0.212,26,reviewed,ci,ci
2020-06-05T12:41:28.060Z,38.1203,-118.0182,3.4,1.2,ml,13,111.13,0.044,0.09,nn,nn00743403,2020-06-05T12:44:47.003Z,"31 km SSE of Mina, Nevada",earthquake,,2.6,,,automatic,nn,nn
2020-06-05T12:40:01.850Z,35.876,-117.6766667,4.53,0.58,ml,10,88,0.07485,0.11,ci,ci39466672,2020-06-05T12:44:11.064Z,"22km ESE of Little Lake, CA",earthquake,0.3,0.95,0.137,7,automatic,ci,ci
2020-06-05T12:39:59.187Z,63.7628,-148.4465,88.9,1.9,ml,,,,0.28,ak,ak02077ur6ai,2020-06-05T12:44:51.087Z,"23 km E of McKinley Park, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-06-05T12:39:21.250Z,35.8666667,-117.6658333,10.84,1.02,ml,15,95,0.07526,0.19,ci,ci39466656,2020-06-05T12:42:55.780Z,"23km ESE of Little Lake, CA",earthquake,0.47,0.74,0.207,13,automatic,ci,ci
2020-06-05T12:35:37.400Z,52.3173333,-174.1398333,6.75,-0.29,ml,7,87,0.03858,0.26,av,av70899589,2020-06-06T04:12:23.360Z,"14 km NNE of Atka, Alaska",earthquake,0.62,1.24,0.309,7,reviewed,av,av
2020-06-05T12:33:03.380Z,34.0415,-117.1698333,13.87,0.88,ml,34,73,0.08794,0.11,ci,ci39466640,2020-06-11T00:19:01.416Z,"2km SE of Redlands, CA",earthquake,0.14,0.35,0.101,25,reviewed,ci,ci
2020-06-05T12:32:17.461Z,59.7978,-153.1198,101.9,1.4,ml,,,,0.22,ak,ak02077upgcr,2020-06-05T20:48:17.564Z,"55 km E of Pedro Bay, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-06-05T12:32:10.810Z,38.4763,-117.9412,2.3,1.6,ml,10,208.27,0.106,0.27,nn,nn00743396,2020-06-05T12:36:45.099Z,"17 km ENE of Mina, Nevada",earthquake,,18.6,,,automatic,nn,nn
2020-06-05T12:31:39.270Z,36.1448333,-117.9816667,2.38,0.77,ml,13,152,0.1062,0.14,ci,ci39466632,2020-06-05T13:32:02.646Z,"12km NNW of Coso Junction, CA",earthquake,0.5,0.56,0.425,5,reviewed,ci,ci
2020-06-05T12:28:22.370Z,35.8611667,-117.6826667,8.17,0.86,ml,18,82,0.08272,0.11,ci,ci39466624,2020-06-11T00:22:17.436Z,"22km ESE of Little Lake, CA",earthquake,0.17,0.51,0.162,8,reviewed,ci,ci
2020-06-05T12:28:13.337Z,59.8703,-138.5263,0,1.2,ml,,,,0.74,ak,ak02077uopuo,2020-06-05T12:31:57.740Z,"76 km ENE of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-06-05T12:25:45.790Z,35.609,-117.3956667,8.42,1.04,ml,21,150,0.08762,0.18,ci,ci39466616,2020-06-05T13:33:28.959Z,"17km S of Trona, CA",earthquake,0.44,1.02,0.214,12,reviewed,ci,ci
2020-06-05T12:24:12.760Z,39.4295,-119.7475,9.9,0.9,ml,9,115.87,0.086,0.09,nn,nn00743395,2020-06-05T12:33:25.790Z,"11 km S of Sparks, Nevada",earthquake,,1.4,,,automatic,nn,nn
2020-06-05T12:23:13.761Z,59.6764,-138.2338,0,2,ml,,,,1.01,ak,ak02077unna4,2020-06-05T12:28:16.507Z,"85 km E of Yakutat, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-06-05T12:14:06.170Z,58.6068333,-154.3645,1.76,-0.05,ml,5,266,0.01351,0.15,av,av70899584,2020-06-06T04:08:52.960Z,"95 km SSE of Kokhanok, Alaska",earthquake,4.12,1.65,0.154,5,reviewed,av,av
2020-06-05T12:06:02.550Z,33.5095,-116.7761667,8.37,0.31,ml,20,77,0.02041,0.13,ci,ci39466600,2020-06-11T00:12:23.373Z,"11km WSW of Anza, CA",earthquake,0.27,0.56,0.125,11,reviewed,ci,ci
2020-06-05T12:05:29.243Z,38.1568,-117.9612,10.2,2.1,ml,31,52.31,0.018,0.1366,nn,nn00743387,2020-06-05T19:53:17.370Z,"28 km SSE of Mina, Nevada",earthquake,,0.6,0.3,12,reviewed,nn,nn
2020-06-05T12:05:13.190Z,46.8491667,-112.5075,15.45,0.8,ml,7,93,0.147,0.1,mb,mb80432014,2020-06-05T16:08:32.320Z,"17 km SE of Lincoln, Montana",earthquake,0.37,1.26,0.017,2,reviewed,mb,mb
2020-06-05T12:04:59.693Z,38.1538,-117.9034,5.3,1.5,ml,20,94.4,0.025,0.1155,nn,nn00743386,2020-06-05T19:37:31.777Z,"31 km SE of Mina, Nevada",earthquake,,0.7,0.13,4,reviewed,nn,nn
2020-06-05T12:04:39.460Z,38.1673,-117.8252,6.6,0.9,ml,10,102.34,0.055,0.04,nn,nn00743385,2020-06-05T12:08:05.121Z,"35 km SE of Mina, Nevada",earthquake,,3.4,,,automatic,nn,nn
2020-06-05T12:03:32.380Z,36.008,-117.6405,7,-0.07,ml,2,328,0.06051,0.03,ci,ci37276500,2020-06-10T20:30:27.979Z,"25km ENE of Little Lake, CA",earthquake,3.39,3.33,0.029,1,reviewed,ci,ci
2020-06-05T12:03:10.040Z,36.1496667,-117.9808333,4.39,1.31,ml,24,70,0.1069,0.13,ci,ci39466592,2020-06-10T20:23:31.945Z,"12km NNW of Coso Junction, CA",earthquake,0.23,0.45,0.208,16,reviewed,ci,ci
2020-06-05T12:03:04.830Z,35.7295,-117.5021667,3.18,0.66,ml,8,172,0.1158,0.11,ci,ci37276492,2020-06-10T20:26:30.669Z,"10km WSW of Searles Valley, CA",earthquake,0.56,1.6,0.152,2,reviewed,ci,ci
2020-06-05T11:58:00.600Z,53.7455,-166.8778333,3.77,0.22,ml,5,293,0.0484,0.23,av,av70899594,2020-06-06T04:16:56.020Z,"26 km WSW of Unalaska, Alaska",earthquake,1.45,0.61,0.356,5,reviewed,av,av
2020-06-05T11:55:26.750Z,38.1448,-118.0087,9.9,1.3,ml,18,103.08,0.03,0.16,nn,nn00743382,2020-06-05T12:06:08.260Z,"28 km SSE of Mina, Nevada",earthquake,,1.6,,,automatic,nn,nn
2020-06-05T11:52:24.259Z,38.1829,-117.8917,5.5,2.2,ml,28,49.14,0.026,0.1244,nn,nn00743378,2020-06-06T00:23:10.793Z,"29 km SE of Mina, Nevada",earthquake,,0.7,0.35,10,reviewed,nn,nn
2020-06-05T11:48:55.860Z,17.9635,-66.9353,12,2.57,md,18,188,0.0573,0.17,pr,pr2020157006,2020-06-05T12:09:47.467Z,"3 km WSW of Guánica, Puerto Rico",earthquake,0.53,0.36,0.31,10,reviewed,pr,pr
2020-06-05T11:48:12.060Z,38.1907,-117.7992,3.8,1.7,ml,9,104.38,0.055,0.07,nn,nn00743376,2020-06-05T11:53:24.359Z,"35 km SE of Mina, Nevada",earthquake,,4.9,,,automatic,nn,nn
2020-06-05T11:48:05.535Z,60.4568,-142.9941,3,2.3,ml,,,,0.61,ak,ak02077u7jzj,2020-06-05T11:55:19.348Z,"108 km S of McCarthy, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-06-05T11:47:02.720Z,36.103,-117.9025,4.16,0.86,ml,17,137,0.04123,0.13,ci,ci37446917,2020-06-06T01:03:27.828Z,"8km NNE of Coso Junction, CA",earthquake,0.26,0.35,0.139,6,reviewed,ci,ci
2020-06-05T11:46:21.980Z,35.6106667,-117.4145,10.67,0.84,ml,24,97,0.04575,0.18,ci,ci39466584,2020-06-05T21:54:58.425Z,"17km S of Trona, CA",earthquake,0.26,0.47,0.096,10,reviewed,ci,ci
2020-06-05T11:46:16.050Z,33.1453333,-116.4968333,11.14,0.57,ml,29,68,0.08382,0.15,ci,ci39466576,2020-06-10T18:59:20.298Z,"12km NE of Julian, CA",earthquake,0.23,0.32,0.148,13,reviewed,ci,ci
2020-06-05T11:46:00.850Z,54.123,-165.9708333,4.23,-0.81,ml,7,87,0.03281,0.24,av,av70899579,2020-06-06T04:04:48.970Z,"12 km W of Akutan, Alaska",earthquake,0.36,0.83,0.123,6,reviewed,av,av
2020-06-05T11:45:39.900Z,38.167,-117.9983,0,1,ml,9,160.19,0.076,0.3,nn,nn00743375,2020-06-05T11:49:24.543Z,"26 km SSE of Mina, Nevada",earthquake,,19.9,,,automatic,nn,nn
2020-06-05T11:44:50.010Z,33.4786667,-116.808,5.65,1.89,ml,72,22,0.03422,0.21,ci,ci39466568,2020-06-05T13:34:53.190Z,"7km NE of Aguanga, CA",earthquake,0.17,0.64,0.096,27,reviewed,ci,ci
2020-06-05T11:40:45.230Z,38.1598,-117.9952,0.3,1.5,ml,16,103.77,0.034,0.09,nn,nn00743372,2020-06-05T11:47:46.707Z,"27 km SSE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-06-05T11:38:38.994Z,61.8255,-149.0773,38.2,0.9,ml,,,,0.59,ak,ak02077u5exi,2020-06-05T11:53:37.577Z,"12 km N of Buffalo Soapstone, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-06-05T11:38:33.714Z,60.4742,-143.0235,0,0.8,ml,,,,1.01,ak,ak02077u5gzv,2020-06-05T11:53:38.592Z,"107 km S of McCarthy, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-06-05T11:36:23.252Z,-17.7245,-174.6661,184.57,4.5,mb,,79,4.751,0.6,us,us6000a6g4,2020-06-05T12:05:44.040Z,"125 km NW of Neiafu, Tonga",earthquake,9.6,5.9,0.053,105,reviewed,us,us
2020-06-05T11:36:05.880Z,44.2913333,-115.191,8.45,2.43,ml,12,84,0.92,0.25,mb,mb80431939,2020-06-05T16:55:13.030Z,"21 km WNW of Stanley, Idaho",earthquake,0.6,1.42,0.129,11,reviewed,mb,mb
2020-06-05T11:35:13.680Z,33.0296667,-116.4251667,13.08,0.77,ml,14,125,0.05901,0.21,ci,ci39466560,2020-06-05T13:34:32.769Z,"17km ESE of Julian, CA",earthquake,0.55,1.09,0.126,9,reviewed,ci,ci
2020-06-05T11:30:04.158Z,60.4649,-143.0123,0,1,ml,,,,0.74,ak,ak02077u3oxy,2020-06-05T11:35:32.616Z,"108 km S of McCarthy, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-06-05T11:29:25.762Z,60.4267,-142.8675,0,1,ml,,,,0.79,ak,ak02077u3iww,2020-06-05T11:33:21.270Z,"112 km S of McCarthy, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-06-05T11:22:12.570Z,52.0521667,-175.9996667,11.03,-0.72,ml,5,188,0.03759,0.2,av,av70899574,2020-06-06T03:57:45.440Z,"47 km ENE of Adak, Alaska",earthquake,1.24,1.56,0.131,5,reviewed,av,av
2020-06-05T11:20:34.200Z,35.6303333,-117.4065,10.44,1.08,ml,15,178,0.1106,0.18,ci,ci39466544,2020-06-05T13:34:47.800Z,"15km S of Trona, CA",earthquake,0.59,0.93,0.129,13,reviewed,ci,ci
2020-06-05T11:18:26.400Z,36.1225,-117.8536667,1.66,1.53,ml,27,88,0.005004,0.13,ci,ci39466536,2020-06-05T15:56:05.816Z,"12km NE of Coso Junction, CA",earthquake,0.19,0.16,0.169,19,reviewed,ci,ci
2020-06-05T11:16:49.830Z,33.6631667,-116.7426667,13.78,0.65,ml,27,64,0.05345,0.14,ci,ci39466528,2020-06-06T02:02:44.174Z,"9km SSW of Idyllwild, CA",earthquake,0.2,0.44,0.206,12,reviewed,ci,ci
2020-06-05T11:16:17.610Z,38.1675,-117.7277,10.6,0.8,ml,11,186.75,0.058,0.24,nn,nn00743361,2020-06-05T11:20:05.260Z,"41 km SE of Mina, Nevada",earthquake,,6.9,,,automatic,nn,nn
2020-06-05T11:15:07.500Z,19.299,-155.4956667,1.17,2.22,ml,56,44,0.05045,0.15,hv,hv71542977,2020-06-05T21:19:34.150Z,"10 km N of P?hala, Hawaii",earthquake,0.24,0.43,0.115,24,reviewed,hv,hv
2020-06-05T11:14:52.960Z,36.1393333,-117.9138333,4.22,0.86,ml,10,190,0.05245,0.09,ci,ci39466520,2020-06-05T13:35:22.774Z,"11km NNE of Coso Junction, CA",earthquake,0.4,0.29,0.313,7,reviewed,ci,ci
2020-06-05T11:13:32.500Z,38.4257,-117.5953,0.8,0.7,ml,8,212.73,0.149,0.13,nn,nn00743359,2020-06-05T11:17:44.937Z,"45 km E of Mina, Nevada",earthquake,,10.2,,,automatic,nn,nn
2020-06-05T11:12:06.750Z,35.6005,-117.4001667,9.65,1.68,ml,28,131,0.05245,0.14,ci,ci39466512,2020-06-10T18:42:46.460Z,"18km S of Trona, CA",earthquake,0.24,0.46,0.107,24,reviewed,ci,ci
2020-06-05T11:08:38.330Z,35.5413333,-117.5175,9.92,0.74,ml,6,124,0.06375,0.12,ci,ci37276476,2020-06-10T18:37:36.996Z,"17km ESE of Ridgecrest, CA",earthquake,0.52,0.65,0.256,3,reviewed,ci,ci
2020-06-05T11:07:58.590Z,36.1458333,-117.9873333,2.28,2.5,ml,43,70,0.1109,0.14,ci,ci39466504,2020-06-10T18:34:38.560Z,"12km NNW of Coso Junction, CA",earthquake,0.13,0.33,0.188,25,reviewed,ci,ci
2020-06-05T11:07:50.438Z,62.3532,-151.0604,72.5,1.2,ml,,,,0.53,ak,ak02077tyv37,2020-06-05T11:12:56.463Z,"22 km SW of Petersville, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-06-05T11:05:35.410Z,38.1363,-118.0877,2.1,0.8,ml,14,169.41,0.053,0.11,nn,nn00743352,2020-06-05T11:08:45.978Z,"28 km S of Mina, Nevada",earthquake,,12.2,,,automatic,nn,nn
2020-06-05T11:03:31.780Z,35.6095,-117.4358333,5.38,1.34,ml,34,68,0.03144,0.16,ci,ci39466496,2020-06-10T18:26:22.080Z,"18km S of Searles Valley, CA",earthquake,0.2,0.38,0.18,19,reviewed,ci,ci
2020-06-05T11:01:13.220Z,35.9018333,-117.7193333,2.78,1.38,ml,30,39,0.07243,0.12,ci,ci39466488,2020-06-10T17:53:07.220Z,"17km ESE of Little Lake, CA",earthquake,0.12,0.3,0.095,21,reviewed,ci,ci
2020-06-05T10:58:41.114Z,59.743,-150.235,20.2,1.5,ml,,,,0.71,ak,ak02077toca5,2020-06-05T11:03:33.681Z,"42 km ESE of Fox River, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-06-05T10:58:28.559Z,-21.7292,-68.5729,133.58,4.4,mb,,47,0.625,0.6,us,us6000a6ft,2020-06-05T13:24:03.040Z,"88 km NNE of Calama, Chile",earthquake,7.2,5.4,0.155,12,reviewed,us,us
2020-06-05T10:55:30.510Z,36.0998333,-117.8611667,3.75,1.04,ml,14,157,0.01843,0.11,ci,ci39466480,2020-06-05T13:35:50.585Z,"10km NE of Coso Junction, CA",earthquake,0.3,0.38,0.193,10,reviewed,ci,ci
2020-06-05T10:53:01.980Z,51.766,-177.1821667,14.95,-1.04,ml,4,239,0.03446,0.07,av,av70899569,2020-06-06T03:46:40.500Z,"39 km WSW of Adak, Alaska",earthquake,4.5,1.01,0.598,4,reviewed,av,av
2020-06-05T10:49:41.460Z,35.658,-117.452,2.35,0.66,ml,20,118,0.07183,0.16,ci,ci39466472,2020-06-05T15:03:19.741Z,"13km SSW of Searles Valley, CA",earthquake,0.29,0.47,0.114,5,reviewed,ci,ci
2020-06-05T10:49:20.240Z,35.6613333,-117.4611667,0.79,0.54,ml,16,90,0.07468,0.22,ci,ci37446861,2020-06-05T15:10:23.181Z,"13km SSW of Searles Valley, CA",earthquake,0.34,0.6,0.046,5,reviewed,ci,ci
2020-06-05T10:49:08.380Z,38.1418,-117.9832,14.5,1,ml,16,106.51,0.023,0.08,nn,nn00743348,2020-06-05T11:00:06.455Z,"29 km SSE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-06-05T10:46:52.240Z,44.3676667,-115.204,8.64,2.1,ml,8,83,0.917,0.22,mb,mb80431919,2020-06-05T15:32:28.460Z,"26 km NW of Stanley, Idaho",earthquake,0.65,1.6,0.093,10,reviewed,mb,mb
2020-06-05T10:46:44.987Z,61.2041,-147.5505,19.5,1.4,ml,,,,0.48,ak,ak02077tls0t,2020-06-05T10:51:40.578Z,"60 km NW of Tatitlek, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-06-05T10:46:30.450Z,38.1645,-117.787,4,1.5,ml,18,95.88,0.126,0.52,nn,nn00743344,2020-06-05T10:50:06.967Z,"37 km SE of Mina, Nevada",earthquake,,4.8,,,automatic,nn,nn
2020-06-05T10:41:05.370Z,38.1887,-117.8852,12.9,0.9,ml,15,108.34,0.034,0.05,nn,nn00743342,2020-06-05T10:47:45.862Z,"29 km SE of Mina, Nevada",earthquake,,2,,,automatic,nn,nn
2020-06-05T10:36:02.931Z,38.1765,-117.7954,10.5,2.2,ml,30,48.42,0.062,0.1343,nn,nn00743339,2020-06-05T22:56:08.289Z,"36 km SE of Mina, Nevada",earthquake,,0.6,0.36,11,reviewed,nn,nn
2020-06-05T10:34:03.985Z,-8.757,158.6911,39.8,4.7,mb,,91,1.413,0.73,us,us6000a6fn,2020-06-05T13:03:56.040Z,"120 km SW of Buala, Solomon Islands",earthquake,8.8,6.6,0.051,117,reviewed,us,us
2020-06-05T10:29:01.030Z,35.9065,-117.6805,9.14,0.72,ml,15,78,0.048,0.14,ci,ci39466464,2020-06-05T13:36:06.877Z,"21km E of Little Lake, CA",earthquake,0.36,0.83,0.179,9,reviewed,ci,ci
2020-06-05T10:26:22.550Z,35.8426667,-117.7406667,5.54,1.47,ml,36,33,0.03931,0.12,ci,ci39466456,2020-06-09T23:17:41.907Z,"18km SE of Little Lake, CA",earthquake,0.12,0.39,0.225,23,reviewed,ci,ci
2020-06-05T10:25:25.230Z,38.1773,-117.883,5.5,0.9,ml,11,130.79,0.034,0.05,nn,nn00743336,2020-06-05T10:29:05.072Z,"30 km SE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-06-05T10:24:49.200Z,62.1196,-150.8725,10.1,1.3,ml,,,,0.4,ak,ak02077th2jf,2020-06-05T10:35:56.924Z,"31 km ENE of Skwentna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-06-05T10:09:48.470Z,38.1605,-117.9488,5.8,1.3,ml,12,74.88,0.028,0.07,nn,nn00743335,2020-06-05T10:26:46.023Z,"29 km SSE of Mina, Nevada",earthquake,,0.3,,,automatic,nn,nn
2020-06-05T09:59:11.625Z,-17.8319,-178.3844,524.64,4.4,mb,,79,3.395,0.87,us,us6000a6ff,2020-06-05T11:07:22.040Z,"244 km E of Levuka, Fiji",earthquake,8.9,5.4,0.029,341,reviewed,us,us
2020-06-05T09:58:32.650Z,58.2403333,-155.1651667,3.87,-0.45,ml,6,136,0.01094,0.08,av,av62175396,2020-06-06T00:35:37.820Z,"85 km NNW of Karluk, Alaska",earthquake,0.39,1.24,0.326,7,reviewed,av,av
2020-06-05T09:57:37.530Z,58.176,-155.2845,-0.38,-0.22,ml,5,159,0.04118,0.06,av,av70899474,2020-06-06T00:09:56.800Z,"83 km NW of Karluk, Alaska",earthquake,0.41,4.44,0.099,5,reviewed,av,av
2020-06-05T09:57:21.550Z,36.1488333,-117.9831667,2.72,1.17,ml,26,70,0.1084,0.11,ci,ci39466448,2020-06-09T22:06:45.270Z,"12km NNW of Coso Junction, CA",earthquake,0.17,0.59,0.204,17,reviewed,ci,ci
